CarerID,WorkerType,Latitude,Longitude,PreferredAreaLatitude,PreferredAreaLongitude,MaxTravelDistanceMiles,ExperienceInYears,Skills,Gender,Languages,VehicleType,WorkingDays,OffDays,ShiftStart,ShiftEnd,ContractHoursPerWeek,MaxDailyHours,MaxWeeklyHours,PreferredShift,Date,DayOfWeek,Status
C0075,Student,51.623089,-0.127314,51.623531,-0.122173,5,5,"Personal Care, Medication Support, Mobility Support",Male,English,Car,Flexible,Flexible,10:00,16:00,15,6,20,Night,01/06/2026,Monday,Available
C0075,Student,51.623089,-0.127314,51.623531,-0.122173,5,5,"Personal Care, Medication Support, Mobility Support",Male,English,Car,Flexible,Flexible,10:00,16:00,15,6,20,Night,02/06/2026,Tuesday,Available
C0075,Student,51.623089,-0.127314,51.623531,-0.122173,5,5,"Personal Care, Medication Support, Mobility Support",Male,English,Car,Flexible,Flexible,10:00,16:00,15,6,20,Night,03/06/2026,Wednesday,Available
C0075,Student,51.623089,-0.127314,51.623531,-0.122173,5,5,"Personal Care, Medication Support, Mobility Support",Male,English,Car,Flexible,Flexible,10:00,16:00,15,6,20,Night,04/06/2026,Thursday,Available
C0075,Student,51.623089,-0.127314,51.623531,-0.122173,5,5,"Personal Care, Medication Support, Mobility Support",Male,English,Car,Flexible,Flexible,10:00,16:00,15,6,20,Night,05/06/2026,Friday,Available
C0075,Student,51.623089,-0.127314,51.623531,-0.122173,5,5,"Personal Care, Medication Support, Mobility Support",Male,English,Car,Flexible,Flexible,10:00,16:00,15,6,20,Night,06/06/2026,Saturday,Available
C0075,Student,51.623089,-0.127314,51.623531,-0.122173,5,5,"Personal Care, Medication Support, Mobility Support",Male,English,Car,Flexible,Flexible,10:00,16:00,15,6,20,Night,07/06/2026,Sunday,Available
C0076,Full-Time,51.396708,0.199767,51.446268,0.169791,5,7,"Personal Care, Mobility Support, Dementia Care",Other,"English, ",Car,Flexible,Flexible,07:00,15:00,35,11,40,Evening,01/06/2026,Monday,Available
C0076,Full-Time,51.396708,0.199767,51.446268,0.169791,5,7,"Personal Care, Mobility Support, Dementia Care",Other,"English, ",Car,Flexible,Flexible,07:00,15:00,35,11,40,Evening,02/06/2026,Tuesday,Available
C0076,Full-Time,51.396708,0.199767,51.446268,0.169791,5,7,"Personal Care, Mobility Support, Dementia Care",Other,"English, ",Car,Flexible,Flexible,07:00,15:00,35,11,40,Evening,03/06/2026,Wednesday,Available
C0076,Full-Time,51.396708,0.199767,51.446268,0.169791,5,7,"Personal Care, Mobility Support, Dementia Care",Other,"English, ",Car,Flexible,Flexible,07:00,15:00,35,11,40,Evening,04/06/2026,Thursday,Available
C0076,Full-Time,51.396708,0.199767,51.446268,0.169791,5,7,"Personal Care, Mobility Support, Dementia Care",Other,"English, ",Car,Flexible,Flexible,07:00,15:00,35,11,40,Evening,05/06/2026,Friday,Available
C0076,Full-Time,51.396708,0.199767,51.446268,0.169791,5,7,"Personal Care, Mobility Support, Dementia Care",Other,"English, ",Car,Flexible,Flexible,07:00,15:00,35,11,40,Evening,06/06/2026,Saturday,Available
C0076,Full-Time,51.396708,0.199767,51.446268,0.169791,5,7,"Personal Care, Mobility Support, Dementia Care",Other,"English, ",Car,Flexible,Flexible,07:00,15:00,35,11,40,Evening,07/06/2026,Sunday,Available
C0077,Full-Time,51.642856,-0.278928,51.687114,-0.237453,12,1,"Personal Care, Dementia Care, First Aid",Other,"English, English, punjabi",Bicycle,Flexible,Flexible,12:00,17:00,40,11,43,Night,01/06/2026,Monday,Available
C0077,Full-Time,51.642856,-0.278928,51.687114,-0.237453,12,1,"Personal Care, Dementia Care, First Aid",Other,"English, English, punjabi",Bicycle,Flexible,Flexible,12:00,17:00,40,11,43,Night,02/06/2026,Tuesday,Available
C0077,Full-Time,51.642856,-0.278928,51.687114,-0.237453,12,1,"Personal Care, Dementia Care, First Aid",Other,"English, English, punjabi",Bicycle,Flexible,Flexible,12:00,17:00,40,11,43,Night,03/06/2026,Wednesday,Available
C0077,Full-Time,51.642856,-0.278928,51.687114,-0.237453,12,1,"Personal Care, Dementia Care, First Aid",Other,"English, English, punjabi",Bicycle,Flexible,Flexible,12:00,17:00,40,11,43,Night,04/06/2026,Thursday,Available
C0077,Full-Time,51.642856,-0.278928,51.687114,-0.237453,12,1,"Personal Care, Dementia Care, First Aid",Other,"English, English, punjabi",Bicycle,Flexible,Flexible,12:00,17:00,40,11,43,Night,05/06/2026,Friday,Available
C0077,Full-Time,51.642856,-0.278928,51.687114,-0.237453,12,1,"Personal Care, Dementia Care, First Aid",Other,"English, English, punjabi",Bicycle,Flexible,Flexible,12:00,17:00,40,11,43,Night,07/06/2026,Sunday,Available
C0078,Part-Time,51.639479,-0.491506,51.597254,-0.534098,8,5,"Meal Preparation, Mobility Support, Palliative Care",Female,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",09:00,15:00,20,8,28,Evening,01/06/2026,Monday,Available
C0078,Part-Time,51.639479,-0.491506,51.597254,-0.534098,8,5,"Meal Preparation, Mobility Support, Palliative Care",Female,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",09:00,15:00,20,8,28,Evening,02/06/2026,Tuesday,Available
C0078,Part-Time,51.639479,-0.491506,51.597254,-0.534098,8,5,"Meal Preparation, Mobility Support, Palliative Care",Female,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",09:00,15:00,20,8,28,Evening,03/06/2026,Wednesday,Available
C0078,Part-Time,51.639479,-0.491506,51.597254,-0.534098,8,5,"Meal Preparation, Mobility Support, Palliative Care",Female,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",09:00,15:00,20,8,28,Evening,04/06/2026,Thursday,Available
C0078,Part-Time,51.639479,-0.491506,51.597254,-0.534098,8,5,"Meal Preparation, Mobility Support, Palliative Care",Female,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",09:00,15:00,20,8,28,Evening,05/06/2026,Friday,Available
C0079,Part-Time,51.651502,-0.3088,51.627863,-0.260458,5,6,"Mobility Support, Palliative Care, Personal Care",Male,"English, Spanish",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,23:00,20,7,28,Night,01/06/2026,Monday,Available
C0079,Part-Time,51.651502,-0.3088,51.627863,-0.260458,5,6,"Mobility Support, Palliative Care, Personal Care",Male,"English, Spanish",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,23:00,20,7,28,Night,02/06/2026,Tuesday,Available
C0079,Part-Time,51.651502,-0.3088,51.627863,-0.260458,5,6,"Mobility Support, Palliative Care, Personal Care",Male,"English, Spanish",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,23:00,20,7,28,Night,03/06/2026,Wednesday,Available
C0079,Part-Time,51.651502,-0.3088,51.627863,-0.260458,5,6,"Mobility Support, Palliative Care, Personal Care",Male,"English, Spanish",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,23:00,20,7,28,Night,04/06/2026,Thursday,Available
C0079,Part-Time,51.651502,-0.3088,51.627863,-0.260458,5,6,"Mobility Support, Palliative Care, Personal Care",Male,"English, Spanish",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,23:00,20,7,28,Night,05/06/2026,Friday,Available
C0080,Full-Time,51.591811,-0.38496,51.571206,-0.38679,8,2,"Medication Support, First Aid",Other,French,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,23:00,40,9,47,Evening,01/06/2026,Monday,Available
C0080,Full-Time,51.591811,-0.38496,51.571206,-0.38679,8,2,"Medication Support, First Aid",Other,French,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,23:00,40,9,47,Evening,02/06/2026,Tuesday,Available
C0080,Full-Time,51.591811,-0.38496,51.571206,-0.38679,8,2,"Medication Support, First Aid",Other,French,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,23:00,40,9,47,Evening,03/06/2026,Wednesday,Available
C0080,Full-Time,51.591811,-0.38496,51.571206,-0.38679,8,2,"Medication Support, First Aid",Other,French,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,23:00,40,9,47,Evening,04/06/2026,Thursday,Available
C0080,Full-Time,51.591811,-0.38496,51.571206,-0.38679,8,2,"Medication Support, First Aid",Other,French,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,23:00,40,9,47,Evening,05/06/2026,Friday,Available
C0081,Student,51.30863,0.074098,51.345919,0.064666,12,0,"Mobility Support, Personal Care",Male,"English, English",Public Transport,Flexible,Flexible,14:00,20:00,20,4,20,Morning,01/06/2026,Monday,Available
C0081,Student,51.30863,0.074098,51.345919,0.064666,12,0,"Mobility Support, Personal Care",Male,"English, English",Public Transport,Flexible,Flexible,14:00,20:00,20,4,20,Morning,02/06/2026,Tuesday,Available
C0081,Student,51.30863,0.074098,51.345919,0.064666,12,0,"Mobility Support, Personal Care",Male,"English, English",Public Transport,Flexible,Flexible,14:00,20:00,20,4,20,Morning,03/06/2026,Wednesday,Available
C0081,Student,51.30863,0.074098,51.345919,0.064666,12,0,"Mobility Support, Personal Care",Male,"English, English",Public Transport,Flexible,Flexible,14:00,20:00,20,4,20,Morning,04/06/2026,Thursday,Available
C0081,Student,51.30863,0.074098,51.345919,0.064666,12,0,"Mobility Support, Personal Care",Male,"English, English",Public Transport,Flexible,Flexible,14:00,20:00,20,4,20,Morning,06/06/2026,Saturday,Available
C0081,Student,51.30863,0.074098,51.345919,0.064666,12,0,"Mobility Support, Personal Care",Male,"English, English",Public Transport,Flexible,Flexible,14:00,20:00,20,4,20,Morning,07/06/2026,Sunday,Available
C0082,Student,51.366122,-0.146801,51.389741,-0.119364,5,7,"Meal Preparation, Companionship, Dementia Care",Female,"English, Hindi",Public Transport,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",08:00,12:00,20,5,20,Flexible,06/06/2026,Saturday,Available
C0082,Student,51.366122,-0.146801,51.389741,-0.119364,5,7,"Meal Preparation, Companionship, Dementia Care",Female,"English, Hindi",Public Transport,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",08:00,12:00,20,5,20,Flexible,07/06/2026,Sunday,Available
C0083,Student,51.52994,-0.499543,51.554411,-0.520403,8,4,"Medication Support, Dementia Care",Male,"Spanish, English, punjabi",Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,09:00,18:00,20,5,20,Flexible,01/06/2026,Monday,Available
C0083,Student,51.52994,-0.499543,51.554411,-0.520403,8,4,"Medication Support, Dementia Care",Male,"Spanish, English, punjabi",Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,09:00,18:00,20,5,20,Flexible,02/06/2026,Tuesday,Available
C0083,Student,51.52994,-0.499543,51.554411,-0.520403,8,4,"Medication Support, Dementia Care",Male,"Spanish, English, punjabi",Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,09:00,18:00,20,5,20,Flexible,03/06/2026,Wednesday,Available
C0083,Student,51.52994,-0.499543,51.554411,-0.520403,8,4,"Medication Support, Dementia Care",Male,"Spanish, English, punjabi",Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,09:00,18:00,20,5,20,Flexible,04/06/2026,Thursday,Available
C0083,Student,51.52994,-0.499543,51.554411,-0.520403,8,4,"Medication Support, Dementia Care",Male,"Spanish, English, punjabi",Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,09:00,18:00,20,5,20,Flexible,05/06/2026,Friday,Available
C0083,Student,51.52994,-0.499543,51.554411,-0.520403,8,4,"Medication Support, Dementia Care",Male,"Spanish, English, punjabi",Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,09:00,18:00,20,5,20,Flexible,06/06/2026,Saturday,Available
C0084,Part-Time,51.541481,-0.123053,51.588548,-0.148032,12,2,"Meal Preparation, Companionship, Personal Care",Other,"English, punjabi, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",10:00,18:00,20,7,23,Morning,01/06/2026,Monday,Available
C0084,Part-Time,51.541481,-0.123053,51.588548,-0.148032,12,2,"Meal Preparation, Companionship, Personal Care",Other,"English, punjabi, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",10:00,18:00,20,7,23,Morning,02/06/2026,Tuesday,Available
C0084,Part-Time,51.541481,-0.123053,51.588548,-0.148032,12,2,"Meal Preparation, Companionship, Personal Care",Other,"English, punjabi, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",10:00,18:00,20,7,23,Morning,03/06/2026,Wednesday,Available
C0084,Part-Time,51.541481,-0.123053,51.588548,-0.148032,12,2,"Meal Preparation, Companionship, Personal Care",Other,"English, punjabi, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",10:00,18:00,20,7,23,Morning,04/06/2026,Thursday,Available
C0084,Part-Time,51.541481,-0.123053,51.588548,-0.148032,12,2,"Meal Preparation, Companionship, Personal Care",Other,"English, punjabi, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",10:00,18:00,20,7,23,Morning,05/06/2026,Friday,Available
C0085,Student,51.34611,-0.299225,51.348224,-0.298962,5,7,"Personal Care, Medication Support",Male,"English, English, punjabi",Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",06:00,16:00,15,7,20,Morning,01/06/2026,Monday,Available
C0085,Student,51.34611,-0.299225,51.348224,-0.298962,5,7,"Personal Care, Medication Support",Male,"English, English, punjabi",Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",06:00,16:00,15,7,20,Morning,02/06/2026,Tuesday,Available
C0085,Student,51.34611,-0.299225,51.348224,-0.298962,5,7,"Personal Care, Medication Support",Male,"English, English, punjabi",Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",06:00,16:00,15,7,20,Morning,03/06/2026,Wednesday,Available
C0085,Student,51.34611,-0.299225,51.348224,-0.298962,5,7,"Personal Care, Medication Support",Male,"English, English, punjabi",Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",06:00,16:00,15,7,20,Morning,04/06/2026,Thursday,Available
C0085,Student,51.34611,-0.299225,51.348224,-0.298962,5,7,"Personal Care, Medication Support",Male,"English, English, punjabi",Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",06:00,16:00,15,7,20,Morning,05/06/2026,Friday,Available
C0086,Full-Time,51.395107,0.165542,51.437237,0.151081,8,3,"Dementia Care, Mobility Support, Personal Care",Other,"English, punjabi, English",Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,14:00,40,12,41,Night,01/06/2026,Monday,Available
C0086,Full-Time,51.395107,0.165542,51.437237,0.151081,8,3,"Dementia Care, Mobility Support, Personal Care",Other,"English, punjabi, English",Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,14:00,40,12,41,Night,02/06/2026,Tuesday,Available
C0086,Full-Time,51.395107,0.165542,51.437237,0.151081,8,3,"Dementia Care, Mobility Support, Personal Care",Other,"English, punjabi, English",Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,14:00,40,12,41,Night,03/06/2026,Wednesday,Available
C0086,Full-Time,51.395107,0.165542,51.437237,0.151081,8,3,"Dementia Care, Mobility Support, Personal Care",Other,"English, punjabi, English",Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,14:00,40,12,41,Night,05/06/2026,Friday,Available
C0086,Full-Time,51.395107,0.165542,51.437237,0.151081,8,3,"Dementia Care, Mobility Support, Personal Care",Other,"English, punjabi, English",Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,14:00,40,12,41,Night,06/06/2026,Saturday,Available
C0087,Part-Time,51.353061,-0.437195,51.33793,-0.436987,8,4,"Mobility Support, Companionship",Other,English,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,14:00,20,6,32,Morning,01/06/2026,Monday,Available
C0087,Part-Time,51.353061,-0.437195,51.33793,-0.436987,8,4,"Mobility Support, Companionship",Other,English,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,14:00,20,6,32,Morning,02/06/2026,Tuesday,Available
C0087,Part-Time,51.353061,-0.437195,51.33793,-0.436987,8,4,"Mobility Support, Companionship",Other,English,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,14:00,20,6,32,Morning,03/06/2026,Wednesday,Available
C0087,Part-Time,51.353061,-0.437195,51.33793,-0.436987,8,4,"Mobility Support, Companionship",Other,English,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,14:00,20,6,32,Morning,04/06/2026,Thursday,Available
C0087,Part-Time,51.353061,-0.437195,51.33793,-0.436987,8,4,"Mobility Support, Companionship",Other,English,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,14:00,20,6,32,Morning,05/06/2026,Friday,Available
C0087,Part-Time,51.353061,-0.437195,51.33793,-0.436987,8,4,"Mobility Support, Companionship",Other,English,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,14:00,20,6,32,Morning,06/06/2026,Saturday,Available
C0088,Student,51.423817,-0.308742,51.435172,-0.30768,12,8,"Companionship, Personal Care",Male,French,Public Transport,Flexible,Flexible,09:00,16:00,20,6,20,Night,01/06/2026,Monday,Available
C0088,Student,51.423817,-0.308742,51.435172,-0.30768,12,8,"Companionship, Personal Care",Male,French,Public Transport,Flexible,Flexible,09:00,16:00,20,6,20,Night,02/06/2026,Tuesday,Available
C0088,Student,51.423817,-0.308742,51.435172,-0.30768,12,8,"Companionship, Personal Care",Male,French,Public Transport,Flexible,Flexible,09:00,16:00,20,6,20,Night,03/06/2026,Wednesday,Available
C0088,Student,51.423817,-0.308742,51.435172,-0.30768,12,8,"Companionship, Personal Care",Male,French,Public Transport,Flexible,Flexible,09:00,16:00,20,6,20,Night,04/06/2026,Thursday,Available
C0088,Student,51.423817,-0.308742,51.435172,-0.30768,12,8,"Companionship, Personal Care",Male,French,Public Transport,Flexible,Flexible,09:00,16:00,20,6,20,Night,05/06/2026,Friday,Available
C0088,Student,51.423817,-0.308742,51.435172,-0.30768,12,8,"Companionship, Personal Care",Male,French,Public Transport,Flexible,Flexible,09:00,16:00,20,6,20,Night,06/06/2026,Saturday,Available
C0088,Student,51.423817,-0.308742,51.435172,-0.30768,12,8,"Companionship, Personal Care",Male,French,Public Transport,Flexible,Flexible,09:00,16:00,20,6,20,Night,07/06/2026,Sunday,Available
C0089,Student,51.283786,-0.442809,51.325291,-0.440529,12,3,"Meal Preparation, Dementia Care",Female,"English, French",Public Transport,Flexible,Flexible,11:00,20:00,15,7,20,Flexible,01/06/2026,Monday,Available
C0089,Student,51.283786,-0.442809,51.325291,-0.440529,12,3,"Meal Preparation, Dementia Care",Female,"English, French",Public Transport,Flexible,Flexible,11:00,20:00,15,7,20,Flexible,02/06/2026,Tuesday,Available
C0089,Student,51.283786,-0.442809,51.325291,-0.440529,12,3,"Meal Preparation, Dementia Care",Female,"English, French",Public Transport,Flexible,Flexible,11:00,20:00,15,7,20,Flexible,03/06/2026,Wednesday,Available
C0089,Student,51.283786,-0.442809,51.325291,-0.440529,12,3,"Meal Preparation, Dementia Care",Female,"English, French",Public Transport,Flexible,Flexible,11:00,20:00,15,7,20,Flexible,04/06/2026,Thursday,Available
C0089,Student,51.283786,-0.442809,51.325291,-0.440529,12,3,"Meal Preparation, Dementia Care",Female,"English, French",Public Transport,Flexible,Flexible,11:00,20:00,15,7,20,Flexible,05/06/2026,Friday,Available
C0089,Student,51.283786,-0.442809,51.325291,-0.440529,12,3,"Meal Preparation, Dementia Care",Female,"English, French",Public Transport,Flexible,Flexible,11:00,20:00,15,7,20,Flexible,06/06/2026,Saturday,Available
C0090,Full-Time,51.430359,0.000479,51.393645,-0.035545,5,2,"Companionship, Meal Preparation",Female,"Spanish, English, punjabi",Bicycle,Flexible,Flexible,06:00,11:00,35,9,41,Afternoon,01/06/2026,Monday,Available
C0090,Full-Time,51.430359,0.000479,51.393645,-0.035545,5,2,"Companionship, Meal Preparation",Female,"Spanish, English, punjabi",Bicycle,Flexible,Flexible,06:00,11:00,35,9,41,Afternoon,02/06/2026,Tuesday,Available
C0090,Full-Time,51.430359,0.000479,51.393645,-0.035545,5,2,"Companionship, Meal Preparation",Female,"Spanish, English, punjabi",Bicycle,Flexible,Flexible,06:00,11:00,35,9,41,Afternoon,03/06/2026,Wednesday,Available
C0090,Full-Time,51.430359,0.000479,51.393645,-0.035545,5,2,"Companionship, Meal Preparation",Female,"Spanish, English, punjabi",Bicycle,Flexible,Flexible,06:00,11:00,35,9,41,Afternoon,04/06/2026,Thursday,Available
C0090,Full-Time,51.430359,0.000479,51.393645,-0.035545,5,2,"Companionship, Meal Preparation",Female,"Spanish, English, punjabi",Bicycle,Flexible,Flexible,06:00,11:00,35,9,41,Afternoon,05/06/2026,Friday,Available
C0090,Full-Time,51.430359,0.000479,51.393645,-0.035545,5,2,"Companionship, Meal Preparation",Female,"Spanish, English, punjabi",Bicycle,Flexible,Flexible,06:00,11:00,35,9,41,Afternoon,06/06/2026,Saturday,Available
C0090,Full-Time,51.430359,0.000479,51.393645,-0.035545,5,2,"Companionship, Meal Preparation",Female,"Spanish, English, punjabi",Bicycle,Flexible,Flexible,06:00,11:00,35,9,41,Afternoon,07/06/2026,Sunday,Available
C0091,Part-Time,51.363513,0.113978,51.360395,0.076921,8,3,"Mobility Support, Medication Support, Dementia Care",Female,English,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",08:00,16:00,30,8,30,Afternoon,01/06/2026,Monday,Available
C0091,Part-Time,51.363513,0.113978,51.360395,0.076921,8,3,"Mobility Support, Medication Support, Dementia Care",Female,English,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",08:00,16:00,30,8,30,Afternoon,02/06/2026,Tuesday,Available
C0091,Part-Time,51.363513,0.113978,51.360395,0.076921,8,3,"Mobility Support, Medication Support, Dementia Care",Female,English,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",08:00,16:00,30,8,30,Afternoon,03/06/2026,Wednesday,Available
C0091,Part-Time,51.363513,0.113978,51.360395,0.076921,8,3,"Mobility Support, Medication Support, Dementia Care",Female,English,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",08:00,16:00,30,8,30,Afternoon,04/06/2026,Thursday,Available
C0091,Part-Time,51.363513,0.113978,51.360395,0.076921,8,3,"Mobility Support, Medication Support, Dementia Care",Female,English,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",08:00,16:00,30,8,30,Afternoon,05/06/2026,Friday,Available
C0092,Part-Time,51.347713,-0.268086,51.392263,-0.25533,12,0,"Companionship, Medication Support",Female,"Hindi, Spanish",Bicycle,Flexible,Flexible,10:00,19:00,20,8,29,Afternoon,01/06/2026,Monday,Available
C0092,Part-Time,51.347713,-0.268086,51.392263,-0.25533,12,0,"Companionship, Medication Support",Female,"Hindi, Spanish",Bicycle,Flexible,Flexible,10:00,19:00,20,8,29,Afternoon,02/06/2026,Tuesday,Available
C0092,Part-Time,51.347713,-0.268086,51.392263,-0.25533,12,0,"Companionship, Medication Support",Female,"Hindi, Spanish",Bicycle,Flexible,Flexible,10:00,19:00,20,8,29,Afternoon,03/06/2026,Wednesday,Available
C0092,Part-Time,51.347713,-0.268086,51.392263,-0.25533,12,0,"Companionship, Medication Support",Female,"Hindi, Spanish",Bicycle,Flexible,Flexible,10:00,19:00,20,8,29,Afternoon,04/06/2026,Thursday,Available
C0092,Part-Time,51.347713,-0.268086,51.392263,-0.25533,12,0,"Companionship, Medication Support",Female,"Hindi, Spanish",Bicycle,Flexible,Flexible,10:00,19:00,20,8,29,Afternoon,06/06/2026,Saturday,Available
C0092,Part-Time,51.347713,-0.268086,51.392263,-0.25533,12,0,"Companionship, Medication Support",Female,"Hindi, Spanish",Bicycle,Flexible,Flexible,10:00,19:00,20,8,29,Afternoon,07/06/2026,Sunday,Available
C0093,Part-Time,51.509892,-0.012707,51.536734,-0.029806,5,2,"Mobility Support, Palliative Care",Male,"English, punjabi",Bicycle,Flexible,Flexible,11:00,15:00,20,6,20,Night,01/06/2026,Monday,Available
C0093,Part-Time,51.509892,-0.012707,51.536734,-0.029806,5,2,"Mobility Support, Palliative Care",Male,"English, punjabi",Bicycle,Flexible,Flexible,11:00,15:00,20,6,20,Night,02/06/2026,Tuesday,Available
C0093,Part-Time,51.509892,-0.012707,51.536734,-0.029806,5,2,"Mobility Support, Palliative Care",Male,"English, punjabi",Bicycle,Flexible,Flexible,11:00,15:00,20,6,20,Night,03/06/2026,Wednesday,Available
C0093,Part-Time,51.509892,-0.012707,51.536734,-0.029806,5,2,"Mobility Support, Palliative Care",Male,"English, punjabi",Bicycle,Flexible,Flexible,11:00,15:00,20,6,20,Night,04/06/2026,Thursday,Available
C0093,Part-Time,51.509892,-0.012707,51.536734,-0.029806,5,2,"Mobility Support, Palliative Care",Male,"English, punjabi",Bicycle,Flexible,Flexible,11:00,15:00,20,6,20,Night,05/06/2026,Friday,Available
C0093,Part-Time,51.509892,-0.012707,51.536734,-0.029806,5,2,"Mobility Support, Palliative Care",Male,"English, punjabi",Bicycle,Flexible,Flexible,11:00,15:00,20,6,20,Night,06/06/2026,Saturday,Available
C0093,Part-Time,51.509892,-0.012707,51.536734,-0.029806,5,2,"Mobility Support, Palliative Care",Male,"English, punjabi",Bicycle,Flexible,Flexible,11:00,15:00,20,6,20,Night,07/06/2026,Sunday,Available
C0094,Full-Time,51.346953,-0.254553,51.311211,-0.248915,8,5,"Companionship, Meal Preparation, Medication Support",Female,English,Bicycle,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",13:00,23:00,35,11,45,Afternoon,06/06/2026,Saturday,Available
C0094,Full-Time,51.346953,-0.254553,51.311211,-0.248915,8,5,"Companionship, Meal Preparation, Medication Support",Female,English,Bicycle,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",13:00,23:00,35,11,45,Afternoon,07/06/2026,Sunday,Available
C0095,Part-Time,51.594578,0.102725,51.593276,0.134978,5,7,"Dementia Care, Mobility Support",Other,"French, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,13:00,20:00,25,8,35,Flexible,01/06/2026,Monday,Available
C0095,Part-Time,51.594578,0.102725,51.593276,0.134978,5,7,"Dementia Care, Mobility Support",Other,"French, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,13:00,20:00,25,8,35,Flexible,02/06/2026,Tuesday,Available
C0095,Part-Time,51.594578,0.102725,51.593276,0.134978,5,7,"Dementia Care, Mobility Support",Other,"French, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,13:00,20:00,25,8,35,Flexible,04/06/2026,Thursday,Available
